age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
27;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;mon;120;no
39;blue-collar;married;basic.6y;no;yes;no;cellular;jul;mon;167;no
35;admin.;married;university.degree;no;yes;no;cellular;aug;wed;39;no
34;blue-collar;married;high.school;no;no;no;telephone;may;wed;407;no
31;admin.;unmarried;university.degree;no;yes;yes;telephone;aug;tue;115;no
35;services;unmarried;basic.9y;no;yes;no;cellular;jul;thu;136;no
23;services;unmarried;high.school;no;no;no;telephone;may;wed;107;no
39;admin.;unmarried;university.degree;no;yes;no;cellular;jul;wed;258;no
39;technician;married;professional.course;no;no;no;cellular;may;thu;189;no
30;technician;married;university.degree;no;yes;no;cellular;dec;thu;244;yes
32;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;thu;247;no
34;entrepreneur;unmarried;university.degree;no;yes;no;cellular;may;tue;168;no
41;admin.;unmarried;basic.6y;no;no;no;telephone;jun;wed;168;no
39;admin.;married;university.degree;no;yes;yes;cellular;aug;fri;343;yes
55;unemployed;married;university.degree;no;yes;no;cellular;jul;wed;387;no
26;services;unmarried;university.degree;no;yes;no;cellular;jul;wed;70;no
42;services;married;high.school;no;yes;no;cellular;apr;thu;501;yes
21;services;unmarried;high.school;no;no;no;cellular;may;fri;103;no
34;services;married;professional.course;no;yes;yes;cellular;may;mon;675;no
33;technician;married;professional.course;no;yes;no;telephone;oct;wed;171;yes
26;blue-collar;unmarried;basic.6y;no;no;no;telephone;jun;wed;18;no
23;admin.;unmarried;university.degree;no;yes;no;cellular;apr;wed;71;no
27;blue-collar;unmarried;basic.9y;no;no;no;cellular;jul;thu;656;yes
30;technician;unmarried;professional.course;no;no;no;cellular;sep;tue;221;yes
49;management;married;university.degree;no;no;no;cellular;jun;mon;215;yes
51;technician;married;professional.course;no;yes;no;cellular;may;fri;153;no
60;housemaid;married;basic.4y;no;yes;no;cellular;jul;thu;503;yes
27;services;unmarried;high.school;no;no;no;cellular;may;fri;212;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;133;no
39;technician;unmarried;university.degree;no;no;no;cellular;jul;wed;31;no
36;admin.;married;high.school;no;no;no;cellular;may;mon;119;yes
33;technician;married;high.school;no;yes;no;cellular;apr;mon;59;no
37;blue-collar;married;basic.4y;no;yes;no;cellular;may;wed;164;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;aug;fri;233;no
41;services;unmarried;basic.9y;no;yes;no;cellular;nov;thu;163;no
65;housemaid;married;basic.4y;no;yes;no;cellular;oct;tue;253;no
30;technician;married;professional.course;no;yes;no;cellular;oct;mon;215;yes
29;admin.;unmarried;university.degree;no;yes;no;telephone;jun;mon;164;no
25;admin.;unmarried;basic.9y;no;no;no;cellular;jul;mon;83;no
56;retired;married;university.degree;no;no;no;cellular;nov;wed;232;yes
27;admin.;unmarried;university.degree;no;yes;no;cellular;mar;wed;210;yes
33;blue-collar;unmarried;basic.4y;no;no;no;cellular;apr;mon;210;no
37;admin.;married;university.degree;no;yes;no;cellular;nov;fri;315;yes
55;technician;unmarried;professional.course;no;no;no;cellular;nov;fri;142;no
26;management;unmarried;university.degree;no;yes;no;cellular;mar;thu;119;yes
34;admin.;unmarried;university.degree;no;no;no;cellular;aug;mon;177;no
39;admin.;unmarried;university.degree;no;yes;yes;cellular;jul;wed;59;no
31;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;79;no
26;technician;unmarried;professional.course;no;no;no;cellular;jul;thu;588;yes
33;blue-collar;unmarried;basic.9y;no;yes;no;telephone;jul;thu;465;no
71;retired;married;professional.course;no;yes;no;cellular;oct;mon;185;no
56;entrepreneur;married;basic.9y;no;no;yes;cellular;nov;wed;680;yes
31;admin.;unmarried;university.degree;no;yes;no;cellular;jul;wed;335;no
33;technician;married;professional.course;no;yes;no;cellular;jul;thu;226;no
25;technician;married;university.degree;no;no;yes;cellular;may;thu;136;no
32;technician;unmarried;university.degree;no;no;no;telephone;may;fri;195;no
28;admin.;unmarried;university.degree;no;yes;yes;cellular;apr;thu;68;no
45;admin.;married;high.school;no;no;no;cellular;nov;mon;150;no
35;blue-collar;married;basic.4y;no;no;yes;cellular;may;mon;285;no
39;technician;married;professional.course;no;yes;no;cellular;aug;mon;209;no
25;technician;unmarried;professional.course;no;yes;no;telephone;may;fri;65;no
29;blue-collar;married;high.school;no;no;no;telephone;jun;thu;718;no
53;management;married;university.degree;no;yes;no;cellular;apr;fri;111;no
43;admin.;unmarried;high.school;no;yes;no;cellular;apr;fri;192;no
26;blue-collar;unmarried;basic.9y;no;no;no;telephone;may;fri;688;yes
21;blue-collar;unmarried;basic.4y;no;no;no;telephone;jun;fri;153;no
22;student;unmarried;high.school;no;yes;no;cellular;may;tue;272;yes
30;blue-collar;unmarried;university.degree;no;yes;no;cellular;nov;fri;7;no
28;admin.;unmarried;university.degree;no;yes;no;cellular;jun;wed;593;yes
38;technician;married;professional.course;no;no;no;cellular;nov;wed;194;no
32;management;married;university.degree;no;yes;no;cellular;aug;mon;73;no
36;admin.;unmarried;university.degree;no;yes;no;cellular;apr;thu;592;yes
24;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;wed;221;no
35;blue-collar;married;basic.6y;no;yes;no;cellular;may;tue;240;no
46;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;82;no
34;admin.;married;high.school;no;yes;no;telephone;may;mon;188;no
54;technician;married;basic.9y;no;no;no;cellular;nov;wed;198;no
31;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;185;no
24;student;unmarried;high.school;no;no;no;cellular;aug;thu;136;no
46;services;married;high.school;no;yes;yes;cellular;apr;thu;354;yes
44;admin.;married;high.school;no;yes;no;cellular;may;wed;346;no
33;services;married;basic.9y;no;yes;no;cellular;may;thu;144;no
27;technician;unmarried;professional.course;no;no;no;cellular;jul;mon;331;no
41;admin.;unmarried;high.school;no;no;no;cellular;may;mon;18;no
42;management;married;university.degree;no;yes;no;cellular;aug;fri;436;yes
38;unemployed;unmarried;high.school;no;yes;no;cellular;dec;mon;1002;no
26;admin.;unmarried;university.degree;no;yes;yes;cellular;apr;tue;295;yes
32;management;unmarried;university.degree;no;yes;no;cellular;mar;tue;71;yes
40;technician;married;professional.course;no;no;no;cellular;jul;fri;234;no
35;admin.;unmarried;high.school;no;yes;yes;cellular;may;thu;326;no
40;technician;married;professional.course;no;no;no;cellular;jul;fri;175;no
54;housemaid;married;high.school;no;no;no;cellular;apr;thu;381;yes
45;admin.;married;university.degree;no;no;no;cellular;jul;wed;194;no
25;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;mon;244;no
56;entrepreneur;married;university.degree;no;no;no;cellular;apr;thu;284;no
26;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;tue;145;no
61;admin.;married;high.school;no;yes;yes;cellular;nov;wed;386;yes
55;retired;married;high.school;no;no;no;telephone;may;fri;924;yes
29;services;married;high.school;no;no;yes;cellular;may;wed;747;yes
30;blue-collar;unmarried;university.degree;no;yes;no;cellular;nov;wed;225;no
60;self-employed;married;basic.9y;no;no;no;cellular;aug;tue;17;no
34;blue-collar;unmarried;basic.4y;no;no;no;cellular;jul;wed;475;no
25;services;unmarried;professional.course;no;yes;no;cellular;jul;thu;384;no
50;technician;married;professional.course;no;yes;no;cellular;aug;mon;1144;no
36;services;married;high.school;no;yes;no;cellular;jul;thu;14;no
55;management;married;university.degree;no;yes;no;cellular;aug;wed;130;no
37;admin.;married;high.school;no;yes;no;telephone;may;mon;172;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;aug;fri;520;yes
30;student;unmarried;university.degree;no;no;no;cellular;nov;fri;585;no
48;technician;unmarried;professional.course;no;yes;no;cellular;apr;tue;159;yes
33;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;43;no
25;blue-collar;unmarried;basic.6y;no;no;no;cellular;jul;wed;123;no
30;services;married;high.school;no;no;no;telephone;may;fri;274;no
55;technician;married;professional.course;no;yes;yes;cellular;aug;mon;199;no
35;unemployed;married;university.degree;no;yes;no;cellular;jul;tue;462;no
35;technician;unmarried;professional.course;no;yes;yes;cellular;aug;wed;63;no
32;blue-collar;unmarried;basic.9y;no;no;no;telephone;may;tue;122;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;apr;wed;145;yes
32;admin.;unmarried;university.degree;no;no;no;cellular;jul;thu;79;no
29;blue-collar;unmarried;high.school;no;yes;no;cellular;may;mon;62;no
35;admin.;married;university.degree;no;no;yes;cellular;may;wed;261;no
32;technician;unmarried;high.school;no;yes;no;cellular;may;wed;240;no
35;services;married;high.school;no;yes;no;cellular;jul;tue;110;no
24;services;married;high.school;no;yes;no;cellular;may;mon;278;no
30;student;unmarried;high.school;no;yes;no;cellular;may;wed;156;no
36;admin.;unmarried;university.degree;no;yes;no;telephone;jun;thu;55;no
28;technician;married;professional.course;no;no;no;cellular;may;wed;550;yes
40;technician;married;professional.course;no;no;no;telephone;jun;fri;37;no
52;management;married;basic.6y;no;no;no;cellular;nov;mon;209;yes
28;self-employed;unmarried;university.degree;no;no;no;cellular;mar;fri;296;yes
41;self-employed;married;university.degree;no;yes;no;telephone;may;fri;150;no
37;technician;unmarried;university.degree;no;yes;no;cellular;jul;mon;164;no
23;student;unmarried;basic.9y;no;no;no;cellular;may;fri;145;no
41;technician;unmarried;professional.course;no;no;no;cellular;nov;mon;64;no
32;admin.;unmarried;professional.course;no;yes;no;cellular;mar;tue;159;no
35;admin.;married;high.school;no;no;no;cellular;apr;tue;327;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;tue;1032;yes
46;services;married;high.school;no;yes;no;cellular;jul;mon;170;no
30;admin.;unmarried;high.school;no;yes;no;cellular;jul;fri;72;no
48;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;241;no
60;retired;married;professional.course;no;yes;yes;cellular;jul;thu;95;no
31;technician;unmarried;university.degree;no;no;no;cellular;aug;mon;249;no
34;services;unmarried;high.school;no;yes;no;telephone;may;thu;207;no
30;services;married;basic.9y;no;no;yes;telephone;jul;thu;172;no
56;retired;married;basic.4y;no;yes;no;telephone;jul;tue;58;no
31;services;married;high.school;no;yes;no;cellular;jun;wed;591;yes
53;services;married;high.school;no;yes;yes;telephone;may;mon;370;no
36;blue-collar;unmarried;university.degree;no;yes;no;cellular;may;tue;85;no
42;services;married;high.school;no;no;no;cellular;may;mon;312;no
56;technician;married;basic.4y;no;no;no;cellular;oct;thu;306;yes
56;admin.;married;basic.9y;no;yes;no;cellular;apr;thu;299;yes
31;services;unmarried;high.school;no;yes;no;cellular;may;mon;206;no
34;blue-collar;married;high.school;no;yes;no;telephone;may;fri;116;no
24;technician;unmarried;professional.course;no;yes;no;telephone;jun;wed;37;no
36;unemployed;married;high.school;no;yes;no;cellular;oct;mon;304;yes
29;technician;unmarried;basic.9y;no;yes;no;cellular;nov;wed;648;no
62;retired;married;high.school;no;no;no;cellular;oct;wed;210;no
39;technician;married;high.school;no;yes;no;cellular;jul;thu;1461;yes
35;admin.;unmarried;university.degree;no;yes;no;cellular;aug;fri;299;no
47;self-employed;married;university.degree;no;yes;no;cellular;jul;mon;39;no
34;admin.;unmarried;university.degree;no;yes;no;cellular;jun;tue;96;no
36;blue-collar;unmarried;basic.6y;no;yes;no;cellular;nov;tue;330;yes
36;services;unmarried;university.degree;no;no;no;cellular;aug;fri;394;yes
19;student;unmarried;basic.9y;no;yes;no;cellular;sep;wed;207;no
57;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;601;no
54;management;married;basic.9y;no;yes;no;telephone;may;fri;398;no
72;retired;married;basic.4y;no;no;yes;cellular;jul;fri;483;yes
47;admin.;unmarried;basic.9y;no;no;no;cellular;may;thu;253;no
23;student;unmarried;high.school;no;yes;no;cellular;aug;fri;136;no
37;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;125;no
57;retired;married;university.degree;no;yes;no;cellular;apr;thu;374;no
32;blue-collar;married;professional.course;no;no;no;telephone;may;thu;1119;yes
41;blue-collar;married;basic.9y;no;no;no;telephone;jun;mon;345;no
34;blue-collar;married;professional.course;no;no;no;cellular;apr;fri;365;no
40;admin.;unmarried;university.degree;no;no;no;cellular;nov;wed;267;no
52;admin.;married;university.degree;no;yes;yes;cellular;jun;wed;247;yes
37;housemaid;married;university.degree;no;no;no;cellular;oct;thu;453;yes
38;management;unmarried;university.degree;no;yes;yes;cellular;nov;thu;186;no
34;technician;unmarried;university.degree;no;no;no;cellular;may;tue;882;yes
57;management;married;university.degree;no;no;yes;cellular;nov;tue;218;no
27;admin.;unmarried;high.school;no;yes;no;cellular;apr;fri;108;yes
47;admin.;married;high.school;no;yes;yes;cellular;aug;thu;3322;no
35;admin.;married;university.degree;no;yes;no;telephone;sep;wed;234;yes
31;blue-collar;unmarried;basic.9y;no;no;yes;cellular;may;wed;37;no
83;retired;married;high.school;no;no;no;cellular;dec;thu;155;yes
31;management;unmarried;high.school;no;yes;no;telephone;may;mon;159;no
43;entrepreneur;married;high.school;no;yes;yes;telephone;may;mon;642;yes
26;admin.;unmarried;university.degree;no;yes;no;telephone;sep;wed;9;no
35;admin.;unmarried;university.degree;no;no;yes;cellular;aug;wed;448;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;jul;tue;214;no
56;admin.;married;high.school;no;yes;yes;telephone;may;mon;197;no
64;retired;married;university.degree;no;yes;no;cellular;apr;tue;146;yes
39;services;married;high.school;no;yes;no;telephone;jun;fri;554;yes
38;admin.;unmarried;basic.9y;no;no;no;telephone;may;fri;353;no
43;technician;unmarried;university.degree;no;yes;no;telephone;may;thu;1120;yes
28;admin.;unmarried;university.degree;no;no;no;telephone;jul;fri;46;no
32;admin.;married;university.degree;no;no;yes;telephone;may;fri;1692;yes
23;management;unmarried;university.degree;no;no;no;cellular;jul;thu;1584;yes
45;blue-collar;married;basic.4y;no;yes;no;cellular;jul;thu;367;yes
21;admin.;unmarried;high.school;no;yes;no;cellular;jun;wed;180;no
30;student;married;university.degree;no;yes;no;cellular;aug;mon;186;yes
30;management;unmarried;university.degree;no;no;no;cellular;jul;mon;211;no
23;student;unmarried;basic.9y;no;yes;yes;cellular;sep;mon;218;yes
30;technician;unmarried;professional.course;no;yes;no;cellular;aug;mon;244;no
30;admin.;unmarried;high.school;no;no;no;cellular;may;wed;698;yes
32;admin.;unmarried;professional.course;no;yes;no;telephone;may;mon;16;no
31;blue-collar;unmarried;high.school;no;no;yes;cellular;jul;tue;241;no
40;admin.;married;university.degree;no;no;no;telephone;jun;thu;265;no
22;services;unmarried;basic.9y;no;no;no;telephone;may;tue;170;no
38;blue-collar;married;basic.9y;no;no;yes;telephone;may;mon;159;no
82;retired;married;university.degree;no;yes;no;cellular;oct;tue;526;no
79;housemaid;married;basic.4y;no;no;no;cellular;aug;fri;126;yes
40;blue-collar;married;basic.6y;no;yes;no;telephone;may;wed;927;yes
30;services;unmarried;high.school;no;yes;no;cellular;oct;mon;385;yes
29;management;married;university.degree;no;no;no;cellular;nov;wed;138;no
23;admin.;unmarried;professional.course;no;no;yes;cellular;jul;wed;206;no
53;technician;married;professional.course;no;no;no;cellular;sep;tue;103;no
29;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;12;no
44;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;mon;91;no
39;technician;married;professional.course;no;yes;no;telephone;jul;wed;87;no
25;services;unmarried;high.school;no;no;no;telephone;may;tue;72;no
27;blue-collar;unmarried;high.school;no;yes;no;cellular;jul;wed;164;no
25;self-employed;unmarried;university.degree;no;yes;no;cellular;sep;mon;510;no
40;services;married;high.school;no;yes;yes;telephone;may;fri;141;no
26;blue-collar;married;basic.4y;no;yes;no;cellular;may;tue;88;no
22;services;unmarried;high.school;no;yes;no;cellular;jul;fri;143;no
31;management;unmarried;university.degree;no;no;no;cellular;jul;wed;143;no
35;technician;unmarried;university.degree;no;no;no;cellular;jun;mon;516;no
30;admin.;unmarried;university.degree;no;no;yes;cellular;jun;fri;199;yes
36;technician;married;high.school;no;no;no;cellular;nov;wed;187;no
36;entrepreneur;unmarried;university.degree;no;no;no;cellular;nov;wed;1120;yes
47;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1129;yes
58;management;married;basic.9y;no;no;no;telephone;may;fri;29;no
33;admin.;married;university.degree;no;yes;no;cellular;aug;wed;81;no
37;technician;unmarried;university.degree;no;yes;no;cellular;jun;tue;96;no
34;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;195;yes
35;technician;married;professional.course;no;yes;no;cellular;may;thu;590;yes
34;admin.;unmarried;high.school;no;no;no;telephone;may;thu;63;no
30;technician;unmarried;professional.course;no;no;no;cellular;aug;tue;216;no
33;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;669;yes
44;admin.;unmarried;university.degree;no;no;yes;telephone;jun;tue;143;no
30;admin.;married;university.degree;no;yes;no;cellular;jun;mon;288;yes
43;technician;unmarried;professional.course;no;no;no;cellular;may;tue;164;yes
31;technician;married;university.degree;no;yes;yes;cellular;oct;tue;203;yes
