age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
43;management;married;professional.course;no;no;no;telephone;may;thu;734;no
54;technician;married;basic.4y;no;no;no;telephone;may;tue;120;no
27;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;wed;181;no
54;technician;married;professional.course;no;no;yes;cellular;jul;thu;268;no
38;admin.;unmarried;university.degree;no;yes;no;telephone;jun;tue;284;no
34;admin.;unmarried;university.degree;no;yes;no;cellular;jun;mon;452;yes
41;technician;unmarried;university.degree;no;no;no;cellular;jun;mon;238;no
33;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;467;yes
39;entrepreneur;married;university.degree;no;yes;no;telephone;jun;fri;513;no
56;unemployed;unmarried;basic.4y;no;no;yes;cellular;oct;fri;363;yes
82;housemaid;unmarried;basic.4y;no;no;no;cellular;jul;wed;316;yes
37;admin.;married;university.degree;no;yes;no;cellular;aug;tue;148;yes
27;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;wed;185;no
29;technician;unmarried;university.degree;no;yes;no;telephone;may;tue;1051;yes
38;admin.;unmarried;university.degree;no;yes;yes;cellular;apr;thu;555;yes
36;services;unmarried;professional.course;no;yes;no;telephone;jul;tue;261;no
28;technician;married;basic.9y;no;yes;no;cellular;jul;mon;236;no
30;admin.;unmarried;university.degree;no;no;no;cellular;nov;thu;278;no
59;admin.;married;high.school;no;yes;no;cellular;aug;wed;1019;yes
45;blue-collar;married;basic.6y;no;no;yes;cellular;aug;wed;48;no
26;admin.;married;high.school;no;yes;no;cellular;nov;mon;432;yes
19;student;unmarried;basic.9y;no;yes;no;cellular;mar;fri;126;yes
48;housemaid;married;basic.4y;no;no;no;cellular;aug;mon;248;no
53;services;married;high.school;no;no;no;cellular;nov;mon;166;no
34;technician;married;professional.course;no;yes;no;cellular;jun;wed;302;yes
31;technician;married;professional.course;no;yes;no;cellular;aug;fri;270;no
52;management;married;university.degree;no;no;no;telephone;jun;thu;423;no
37;management;married;university.degree;no;no;no;telephone;may;fri;214;no
57;self-employed;married;university.degree;no;no;yes;cellular;jul;thu;1441;yes
30;technician;unmarried;professional.course;no;yes;no;cellular;aug;thu;452;yes
56;entrepreneur;unmarried;university.degree;no;no;no;cellular;apr;wed;202;no
28;technician;unmarried;professional.course;no;no;no;cellular;may;wed;687;yes
34;entrepreneur;unmarried;basic.9y;no;no;no;cellular;nov;wed;191;no
35;technician;married;university.degree;no;no;no;cellular;nov;tue;90;no
37;technician;unmarried;university.degree;no;yes;no;cellular;aug;tue;481;yes
37;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;181;no
32;admin.;unmarried;basic.9y;no;no;no;cellular;jul;thu;330;no
39;admin.;married;university.degree;no;no;no;telephone;jun;mon;135;no
28;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;tue;187;yes
34;admin.;unmarried;university.degree;no;yes;no;cellular;mar;tue;568;yes
34;unemployed;unmarried;university.degree;no;no;no;telephone;may;wed;115;no
36;admin.;unmarried;high.school;no;yes;no;cellular;jul;fri;464;no
34;technician;unmarried;professional.course;no;yes;no;cellular;may;fri;1190;yes
43;housemaid;married;basic.4y;no;yes;no;cellular;jul;wed;402;no
45;blue-collar;married;basic.6y;no;yes;no;cellular;apr;mon;170;no
30;blue-collar;married;high.school;no;no;no;cellular;aug;fri;358;no
39;technician;married;professional.course;no;no;no;cellular;apr;thu;225;yes
33;unemployed;married;basic.4y;no;no;no;cellular;may;mon;1008;yes
24;technician;unmarried;university.degree;no;no;no;cellular;jul;wed;141;no
30;technician;married;high.school;no;yes;no;cellular;aug;thu;81;no
42;admin.;married;university.degree;no;yes;no;cellular;aug;thu;168;no
52;self-employed;married;university.degree;no;no;no;telephone;may;fri;151;no
51;technician;married;professional.course;no;yes;no;cellular;jul;tue;248;no
41;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;500;yes
45;technician;unmarried;professional.course;no;no;no;telephone;may;tue;113;no
41;technician;married;high.school;no;yes;no;telephone;may;wed;832;yes
55;management;unmarried;university.degree;no;yes;no;cellular;sep;thu;1440;yes
41;technician;married;basic.6y;no;no;no;telephone;jun;thu;41;no
27;services;married;high.school;no;no;no;cellular;jul;thu;184;no
36;self-employed;unmarried;university.degree;no;no;no;cellular;jul;wed;540;yes
56;self-employed;married;university.degree;no;no;no;cellular;jun;thu;754;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;13;no
35;blue-collar;married;basic.4y;no;yes;no;telephone;jul;fri;178;no
35;technician;unmarried;professional.course;no;yes;no;cellular;may;thu;141;no
56;technician;married;professional.course;no;no;no;cellular;jul;mon;230;yes
48;technician;married;high.school;no;yes;no;telephone;may;fri;360;no
44;admin.;married;high.school;no;yes;no;cellular;may;fri;263;no
29;admin.;unmarried;university.degree;no;no;no;cellular;mar;mon;287;no
27;admin.;unmarried;university.degree;no;yes;no;cellular;may;fri;431;yes
34;admin.;unmarried;university.degree;no;no;no;cellular;may;wed;207;no
31;admin.;married;university.degree;no;no;yes;cellular;aug;fri;96;no
29;admin.;married;high.school;no;yes;no;cellular;sep;thu;147;no
30;entrepreneur;unmarried;university.degree;no;yes;no;cellular;nov;thu;531;yes
40;admin.;unmarried;high.school;no;yes;no;telephone;may;thu;1047;yes
35;technician;married;professional.course;no;yes;no;telephone;may;fri;149;no
33;admin.;unmarried;university.degree;no;no;no;telephone;may;tue;147;no
26;management;unmarried;university.degree;no;no;yes;cellular;jul;wed;352;no
31;unemployed;unmarried;university.degree;no;yes;no;cellular;jul;tue;309;yes
55;retired;married;high.school;no;yes;no;cellular;jul;thu;32;no
31;admin.;married;basic.9y;no;yes;no;cellular;jul;tue;779;no
41;admin.;married;university.degree;no;no;no;cellular;sep;mon;800;yes
41;admin.;unmarried;high.school;no;no;no;cellular;may;mon;722;yes
45;services;married;professional.course;no;yes;yes;cellular;aug;thu;133;no
21;student;unmarried;high.school;no;no;no;cellular;apr;mon;258;no
50;unemployed;married;high.school;no;no;no;telephone;may;tue;353;yes
38;admin.;married;university.degree;no;no;no;telephone;nov;thu;411;yes
25;blue-collar;unmarried;basic.6y;no;no;yes;cellular;jul;fri;1127;yes
39;technician;unmarried;professional.course;no;no;no;cellular;apr;mon;714;no
51;technician;married;high.school;no;yes;no;cellular;may;mon;170;no
54;admin.;married;university.degree;no;no;no;cellular;aug;wed;174;no
33;admin.;unmarried;professional.course;no;no;no;cellular;may;mon;843;yes
32;technician;unmarried;university.degree;no;yes;no;cellular;aug;wed;240;yes
33;housemaid;married;high.school;no;no;no;cellular;nov;tue;188;no
33;self-employed;unmarried;university.degree;no;no;no;telephone;jun;thu;111;no
51;admin.;married;university.degree;no;no;no;cellular;jul;thu;396;yes
31;blue-collar;unmarried;basic.9y;no;no;no;cellular;jul;thu;551;yes
38;blue-collar;unmarried;high.school;no;yes;no;telephone;mar;wed;557;yes
37;services;unmarried;high.school;no;yes;no;cellular;may;wed;445;yes
21;student;unmarried;university.degree;no;no;no;cellular;jun;fri;493;yes
52;housemaid;married;basic.6y;no;yes;no;cellular;aug;fri;268;no
30;admin.;unmarried;basic.9y;no;yes;no;cellular;nov;thu;220;no
31;technician;unmarried;university.degree;no;no;no;telephone;oct;thu;154;yes
31;unemployed;unmarried;university.degree;no;yes;no;cellular;may;tue;11;no
31;unemployed;married;university.degree;no;yes;no;cellular;aug;wed;763;yes
30;admin.;married;high.school;no;no;yes;cellular;may;tue;838;yes
20;student;unmarried;high.school;no;no;yes;cellular;aug;wed;254;yes
30;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;tue;29;no
40;services;unmarried;basic.9y;no;yes;no;cellular;jul;fri;85;no
29;technician;unmarried;professional.course;no;yes;yes;telephone;nov;wed;161;no
36;blue-collar;married;basic.4y;no;no;no;telephone;jun;mon;90;no
42;management;married;university.degree;no;no;no;cellular;nov;thu;110;no
45;services;married;high.school;no;no;no;cellular;aug;thu;1026;no
47;management;married;high.school;no;no;no;cellular;aug;thu;3422;no
32;blue-collar;unmarried;basic.9y;no;yes;no;cellular;nov;thu;276;yes
46;blue-collar;married;basic.6y;no;no;yes;cellular;nov;tue;97;no
44;admin.;unmarried;university.degree;no;no;no;cellular;jul;wed;191;no
37;blue-collar;married;basic.6y;no;yes;yes;cellular;may;tue;98;no
33;services;unmarried;high.school;no;yes;no;telephone;jun;fri;52;no
38;services;married;high.school;no;yes;no;cellular;jul;tue;55;no
48;entrepreneur;married;university.degree;no;yes;no;cellular;apr;thu;126;no
56;retired;married;basic.4y;no;no;no;cellular;nov;tue;130;no
28;technician;unmarried;professional.course;no;yes;no;cellular;jun;tue;318;yes
38;technician;unmarried;professional.course;no;no;yes;cellular;oct;tue;135;no
41;blue-collar;unmarried;high.school;no;yes;no;telephone;may;mon;193;no
41;management;married;basic.6y;no;yes;no;telephone;may;wed;648;yes
46;admin.;married;high.school;no;yes;no;cellular;aug;tue;252;no
52;technician;married;basic.9y;no;no;no;cellular;mar;wed;272;yes
40;self-employed;married;professional.course;no;yes;yes;telephone;jun;fri;716;yes
30;technician;unmarried;professional.course;no;yes;no;cellular;aug;fri;358;no
45;entrepreneur;married;university.degree;no;yes;no;telephone;may;tue;1721;yes
42;technician;married;professional.course;no;yes;no;cellular;aug;wed;543;yes
50;services;married;basic.4y;no;no;no;cellular;aug;fri;95;no
38;self-employed;married;basic.9y;no;yes;no;cellular;may;wed;155;no
67;retired;married;professional.course;no;yes;yes;cellular;aug;mon;186;yes
28;technician;unmarried;professional.course;no;yes;no;cellular;jul;mon;1002;yes
31;admin.;unmarried;high.school;no;yes;no;cellular;jul;tue;85;no
44;housemaid;married;basic.4y;no;yes;no;cellular;aug;thu;150;no
27;services;unmarried;high.school;no;no;no;cellular;jul;mon;1071;yes
51;entrepreneur;married;basic.9y;no;no;no;cellular;aug;wed;90;no
47;management;married;university.degree;no;yes;no;cellular;jun;mon;352;no
39;admin.;married;university.degree;no;no;no;telephone;may;mon;583;no
45;self-employed;unmarried;university.degree;no;no;yes;cellular;jul;mon;890;yes
35;technician;unmarried;professional.course;no;yes;no;cellular;aug;tue;536;no
41;admin.;unmarried;university.degree;no;yes;yes;cellular;mar;fri;418;yes
27;services;unmarried;high.school;no;yes;no;cellular;apr;tue;204;yes
52;services;unmarried;high.school;no;no;no;telephone;may;mon;579;yes
31;technician;married;professional.course;no;yes;yes;cellular;aug;wed;184;no
43;blue-collar;married;basic.4y;no;yes;no;telephone;jun;wed;109;no
27;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;429;yes
33;technician;unmarried;professional.course;no;yes;no;telephone;may;wed;103;no
35;technician;married;university.degree;no;yes;no;cellular;aug;wed;560;yes
48;self-employed;unmarried;university.degree;no;no;no;cellular;aug;fri;222;yes
44;management;married;basic.6y;no;yes;yes;cellular;mar;thu;218;no
42;admin.;unmarried;university.degree;no;yes;yes;telephone;may;wed;938;yes
35;technician;married;university.degree;no;no;no;cellular;jul;fri;187;no
42;technician;married;high.school;no;yes;no;cellular;apr;thu;163;yes
53;blue-collar;married;basic.9y;no;no;yes;telephone;apr;fri;26;no
26;blue-collar;unmarried;high.school;no;yes;yes;cellular;jul;mon;110;no
31;services;unmarried;basic.9y;no;no;no;telephone;may;tue;674;no
18;student;unmarried;basic.9y;no;yes;no;cellular;aug;tue;642;yes
30;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;129;no
60;self-employed;married;university.degree;no;no;no;cellular;aug;thu;124;no
61;admin.;married;high.school;no;yes;no;cellular;apr;tue;196;yes
45;services;married;high.school;no;yes;no;telephone;may;tue;178;no
31;admin.;unmarried;high.school;no;no;no;cellular;sep;mon;262;yes
34;technician;unmarried;university.degree;no;no;yes;cellular;jul;tue;1082;yes
29;blue-collar;married;high.school;no;yes;no;telephone;jul;wed;42;no
40;technician;married;professional.course;no;yes;no;cellular;apr;tue;366;no
31;management;unmarried;university.degree;no;no;no;cellular;aug;mon;1099;no
31;technician;married;professional.course;no;no;no;cellular;aug;fri;121;no
29;technician;unmarried;high.school;no;no;no;telephone;may;mon;171;no
57;services;married;high.school;no;yes;no;cellular;may;mon;126;no
37;unemployed;unmarried;university.degree;no;yes;no;cellular;nov;tue;135;no
32;technician;unmarried;high.school;no;no;no;cellular;aug;fri;72;no
60;retired;married;high.school;no;yes;no;cellular;aug;tue;443;yes
30;admin.;unmarried;university.degree;no;no;no;telephone;may;fri;49;no
66;retired;married;basic.4y;no;yes;yes;telephone;nov;thu;1127;yes
33;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;338;yes
35;services;unmarried;high.school;no;no;no;cellular;may;wed;234;no
46;admin.;unmarried;university.degree;no;yes;no;telephone;may;tue;376;no
39;admin.;married;university.degree;no;yes;no;cellular;aug;wed;581;yes
40;blue-collar;married;professional.course;no;no;no;telephone;dec;thu;237;no
33;admin.;married;university.degree;no;yes;no;cellular;nov;tue;344;yes
36;technician;married;high.school;no;yes;yes;cellular;may;fri;659;yes
35;technician;unmarried;professional.course;no;yes;yes;cellular;aug;thu;55;no
48;admin.;unmarried;university.degree;no;yes;no;cellular;may;thu;590;no
25;self-employed;married;university.degree;no;yes;no;cellular;jun;fri;57;no
36;blue-collar;unmarried;basic.4y;no;yes;no;telephone;may;mon;143;no
41;admin.;married;high.school;no;yes;no;telephone;may;thu;471;no
35;blue-collar;married;basic.6y;no;yes;no;telephone;may;mon;146;no
28;services;unmarried;university.degree;no;yes;no;cellular;jul;mon;316;yes
37;technician;unmarried;high.school;no;no;no;cellular;nov;fri;635;yes
29;admin.;unmarried;university.degree;no;no;yes;cellular;jul;thu;582;yes
33;admin.;married;high.school;no;no;no;cellular;aug;fri;207;yes
53;admin.;married;high.school;no;yes;no;cellular;may;fri;358;no
48;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;44;no
36;entrepreneur;unmarried;basic.4y;no;no;no;cellular;jun;tue;185;yes
39;blue-collar;unmarried;university.degree;no;no;no;cellular;jul;wed;91;no
32;services;unmarried;high.school;no;no;no;cellular;jul;mon;722;yes
28;admin.;unmarried;university.degree;no;yes;no;cellular;may;thu;1148;yes
37;admin.;married;university.degree;no;no;no;cellular;jun;wed;167;no
29;entrepreneur;married;basic.6y;no;yes;no;cellular;may;tue;383;no
59;retired;married;basic.6y;no;no;no;cellular;may;mon;233;no
40;admin.;unmarried;high.school;no;no;no;cellular;may;tue;18;no
42;services;married;high.school;no;yes;no;cellular;apr;thu;344;yes
32;self-employed;unmarried;university.degree;no;no;no;cellular;apr;thu;394;yes
45;admin.;married;university.degree;no;no;no;telephone;may;wed;57;no
45;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;164;no
33;admin.;married;university.degree;no;yes;no;cellular;nov;fri;482;yes
31;blue-collar;unmarried;high.school;no;yes;yes;cellular;jul;wed;870;yes
31;admin.;unmarried;high.school;no;yes;no;cellular;nov;fri;63;no
60;retired;married;high.school;no;no;no;cellular;sep;wed;200;yes
37;housemaid;unmarried;professional.course;no;no;yes;cellular;jul;thu;50;no
33;admin.;married;university.degree;no;yes;no;telephone;may;mon;89;no
38;unemployed;married;basic.6y;no;no;no;telephone;jun;mon;947;yes
51;self-employed;married;university.degree;no;yes;yes;cellular;nov;tue;55;no
39;blue-collar;married;high.school;no;yes;yes;cellular;may;wed;312;no
48;admin.;unmarried;high.school;no;yes;yes;telephone;jun;thu;1011;no
40;unemployed;unmarried;basic.4y;no;no;no;cellular;jun;tue;355;yes
44;admin.;married;university.degree;no;yes;no;cellular;jul;tue;228;no
33;admin.;unmarried;university.degree;no;no;no;cellular;jun;wed;206;yes
47;admin.;unmarried;university.degree;no;no;no;cellular;oct;mon;767;yes
26;technician;unmarried;professional.course;no;no;no;cellular;jul;thu;588;yes
31;admin.;unmarried;high.school;no;no;no;telephone;may;mon;170;no
34;admin.;unmarried;university.degree;no;no;no;cellular;jul;tue;149;no
34;technician;unmarried;university.degree;no;no;no;cellular;oct;thu;136;yes
32;management;unmarried;university.degree;no;yes;no;cellular;mar;tue;106;yes
38;blue-collar;unmarried;high.school;no;no;no;cellular;mar;wed;141;yes
58;retired;unmarried;high.school;no;no;no;cellular;aug;thu;398;yes
35;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;248;no
27;student;unmarried;high.school;no;no;no;cellular;mar;fri;219;yes
33;admin.;unmarried;high.school;no;yes;no;cellular;jul;thu;154;no
52;management;married;professional.course;no;yes;yes;telephone;may;tue;280;no
28;self-employed;unmarried;university.degree;no;yes;no;cellular;jul;thu;198;yes
37;admin.;married;university.degree;no;no;no;cellular;aug;wed;356;no
29;technician;married;university.degree;no;no;no;cellular;apr;mon;135;no
32;services;unmarried;basic.9y;no;no;no;cellular;jul;wed;711;no
24;blue-collar;unmarried;high.school;no;no;no;cellular;oct;thu;1032;yes
32;technician;unmarried;university.degree;no;yes;no;cellular;oct;tue;149;yes
41;blue-collar;unmarried;basic.6y;no;yes;no;telephone;may;fri;149;no
